aborgardt.badWAF,executed,fourCombinedFilter-js.json,R2,smarty,0,5927,247
aborgardt.badWAF,executed,fourCombinedFilter.json,R2,smarty,61,4886,51
aborgardt.badWAF,executed,fpb-js.json,R2,smarty,0,9361,82
aborgardt.badWAF,executed,fpb.json,R2,smarty,0,9406,78
aborgardt.badWAF,executed,fsq-js.json,R2,smarty,17,4,12
aborgardt.badWAF,executed,fsq.json,R2,smarty,13,3,9
aborgardt.badWAF,executed,fts-js.json,R2,smarty,46,0,45
aborgardt.badWAF,executed,fts.json,R2,smarty,13,0,12
aborgardt.badWAF,executed,sixCombinedFilter-js.json,R2,smarty,0,9880,12
aborgardt.badWAF,executed,sixCombinedFilter.json,R2,smarty,71,49,21
aborgardt.badWAF,executed,threeCombinedFilter-js.json,R2,smarty,0,5236,258
aborgardt.badWAF,executed,threeCombinedFilter.json,R2,smarty,12,6,5
aborgardt.badWAF,executed,twoCombinedFilter-js.json,R2,smarty,17,2,14
aborgardt.badWAF,executed,twoCombinedFilter.json,R2,smarty,17,6,10
aborgardt.badWAF,executed,fbtq-js.json,R3,dharma,0,342,150
aborgardt.badWAF,executed,fbtq.json,R3,dharma,361,240,119
aborgardt.badWAF,executed,fdq-js.json,R3,dharma,0,316,151
aborgardt.badWAF,executed,fdq.json,R3,dharma,0,344,153
aborgardt.badWAF,executed,fe-js.json,R3,dharma,0,121,198
aborgardt.badWAF,executed,fe.json,R3,dharma,136,42,92
aborgardt.badWAF,executed,fiveCombinedFilter-js.json,R3,dharma,0,1081,35
aborgardt.badWAF,executed,fiveCombinedFilter.json,R3,dharma,0,1047,41
aborgardt.badWAF,executed,fka-js.json,R3,dharma,0,89,207
aborgardt.badWAF,executed,fka.json,R3,dharma,11,3,6
aborgardt.badWAF,executed,fkjs-js.json,R3,dharma,0,30,224
aborgardt.badWAF,executed,fkjs.json,R3,dharma,0,14,226
aborgardt.badWAF,executed,fks-js.json,R3,dharma,0,79,215
aborgardt.badWAF,executed,fks.json,R3,dharma,0,74,211
aborgardt.badWAF,executed,fourCombinedFilter-js.json,R3,dharma,0,1166,29
aborgardt.badWAF,executed,fourCombinedFilter.json,R3,dharma,0,1120,36
aborgardt.badWAF,executed,fpb-js.json,R3,dharma,0,998,59
